   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
           3          32   12.998011192831035        35.461137970016132        44.176422560901322       -6.6471741895270622        2.1861520552915636        1.6579468788786640     
           3          33   11.709290923967018        34.266212315406086        45.326065631271319       -7.1837135597685684        1.0285431802870371        2.1923059725865950     
           3          34   10.533381426162720        32.642665054349941        45.738220668813412       -7.6230920568729399       0.23504099090408379        2.2076600117542471     
           3          35   9.4597371908281271        30.718548542031964        45.910883867272645       -8.0248987258441655      -0.23015215616713505        1.9327375125350930     
           3          36   8.4725635905999592        28.551618339696514        46.030608075648225       -8.3028664215943131      -0.42150983765871430        1.5340421007411984     
           3          37   7.5689452732099509        26.245411191715725        46.136837739342617       -8.3705760686405490      -0.41679267395239800        1.1394715652292886     
           3          38   6.7511969701310335        23.942186212560181        46.207134726495703       -8.2009710270457141      -0.30600121740601072       0.82571372603988857     
           3          39   6.0185526638382871        21.768459912905936        46.218392761630703       -7.8259132375421547      -0.16716097108293199       0.61490744443845247     
           3          40   5.3673053688516719        19.800472605019930        46.170359570678471       -7.3030936930746684      -4.91183182014543959E-002  0.49085284765162202     
           3          41   4.7943746893611561        18.065395536348980        46.080385642511750       -6.6854923764932259       2.88884007289081923E-002  0.42246190190912630     
           3          42   4.2946601123391082        16.547112646477178        45.969040287104079       -6.0018889546422489       6.71759941107270553E-002  0.38019624174489147     
           3          43   3.8788914768451406        15.261164931610056        45.855704276893654       -5.2847736964669112       7.33614393425429806E-002  0.34416270832956969     
           3          44   3.5432400343616939        14.178569424481639        45.749275827361508       -4.5368765912758553       5.71332375374748319E-002  0.30202136869876967     
           3          45   3.2880633171548537        13.290477847305130        45.653585181709815       -3.7630540122116978       2.54004283184643097E-002  0.24809366692407747     
           3          46   3.1122093398669644        12.592584387774842        45.568585811146306       -2.9677307671486068      -1.74777260313223846E-002  0.18028417928477306     
           3          47   3.0131491219590769        12.083578648684536        45.492297833352218       -2.1567416200331717      -6.87468636811177092E-002  9.82975661348357843E-002
           3          48   2.9874836045530340        11.763281120651740        45.422120236251843       -1.3379205233254974      -0.12603831405892268       2.75957387899358362E-003
           3          49   3.0315378649966362        11.631011042195334        45.355637796548848      -0.52101728394506697      -0.18641756414139957      -0.10500475927760131     
